Timestamp, CPU Usage (%), Memory Usage (MB), Bytes Sent (MB), Bytes Received (MB), Sent Rate (MB/s), Receive Rate (MB/s)
2024-07-06 13:43:09,85.7,10583.73,519762.15,1280978.15,0.26,0.14
2024-07-06 13:43:10,73.6,10583.73,519762.41,1280978.29,0.26,0.15
2024-07-06 13:43:11,69.6,10583.55,519762.68,1280978.44,0.26,0.14
2024-07-06 13:43:12,96.40000000000002,10583.54,519762.99,1280978.63,0.31,0.19
2024-07-06 13:43:13,103.7,10583.96,519763.26,1280978.78,0.27,0.15
2024-07-06 13:43:14,72.1,10584.23,519763.52,1280978.92,0.26,0.14
2024-07-06 13:43:15,66.39999999999999,10584.24,519763.79,1280979.07,0.26,0.14
2024-07-06 13:43:16,72.9,10584.23,519764.05,1280979.21,0.27,0.15
2024-07-06 13:43:17,77.5,10584.63,519764.32,1280979.36,0.27,0.15
2024-07-06 13:43:18,66.3,10584.86,519764.58,1280979.50,0.27,0.14
2024-07-06 13:43:19,74.1,10584.87,519764.85,1280979.65,0.27,0.15
2024-07-06 13:43:20,71.30000000000001,10584.89,519765.11,1280979.79,0.26,0.14
2024-07-06 13:43:21,80.9,10584.13,519765.38,1280979.94,0.26,0.14
2024-07-06 13:43:22,56.699999999999996,10583.56,519765.65,1280980.08,0.27,0.15
2024-07-06 13:43:23,83.3,10583.56,519765.96,1280980.28,0.32,0.19
2024-07-06 13:43:24,66.5,10583.55,519766.37,1280980.56,0.41,0.29
2024-07-06 13:43:25,100.6,10583.55,519766.63,1280980.71,0.27,0.15
2024-07-06 13:43:26,61.49999999999999,10584.04,519766.90,1280980.85,0.27,0.14
2024-07-06 13:43:27,70.8,10584.27,519767.16,1280981.00,0.27,0.14
2024-07-06 13:43:28,64.9,10584.27,519767.43,1280981.15,0.27,0.15
2024-07-06 13:43:29,90.0,10583.70,519767.70,1280981.29,0.27,0.15
2024-07-06 13:43:30,62.49999999999999,10583.96,519767.96,1280981.44,0.27,0.15
2024-07-06 13:43:31,139.6,10583.96,519768.23,1280981.58,0.27,0.15
2024-07-06 13:43:32,75.7,10583.17,519768.49,1280981.73,0.27,0.14
2024-07-06 13:43:33,117.0,10583.18,519768.81,1280981.92,0.31,0.19
2024-07-06 13:43:34,68.6,10583.43,519769.07,1280982.07,0.27,0.15
2024-07-06 13:43:35,67.39999999999999,10583.43,519769.34,1280982.21,0.26,0.14
2024-07-06 13:43:36,61.9,10583.68,519769.60,1280982.35,0.27,0.14
2024-07-06 13:43:38,101.30000000000001,10583.68,519769.87,1280982.50,0.27,0.15
2024-07-06 13:43:39,79.10000000000001,10583.96,519770.14,1280982.65,0.27,0.15
2024-07-06 13:43:40,85.19999999999999,10583.66,519770.46,1280982.84,0.32,0.20
2024-07-06 13:43:41,84.9,10585.02,519770.72,1280982.99,0.27,0.15
2024-07-06 13:43:42,73.5,10583.44,519770.99,1280983.13,0.27,0.14
2024-07-06 13:43:43,58.39999999999999,10582.45,519771.25,1280983.28,0.27,0.15
2024-07-06 13:43:44,93.20000000000002,10582.43,519771.52,1280983.42,0.27,0.15
2024-07-06 13:43:45,76.7,10582.43,519771.78,1280983.57,0.27,0.15
2024-07-06 13:43:46,70.4,10582.69,519772.05,1280983.72,0.27,0.15
2024-07-06 13:43:47,112.50000000000003,10582.69,519772.32,1280983.86,0.27,0.15
2024-07-06 13:43:48,82.4,10582.67,519772.58,1280984.01,0.27,0.15
2024-07-06 13:43:49,61.599999999999994,10582.70,519772.85,1280984.15,0.27,0.14
2024-07-06 13:43:50,97.2,10583.15,519773.17,1280984.35,0.32,0.19
2024-07-06 13:43:51,62.9,10582.86,519773.43,1280984.50,0.27,0.15
2024-07-06 13:43:52,96.5,10582.86,519773.70,1280984.64,0.27,0.14
2024-07-06 13:43:53,74.39999999999999,10582.65,519773.97,1280984.79,0.27,0.15
2024-07-06 13:43:54,79.4,10582.64,519774.23,1280984.93,0.27,0.15
2024-07-06 13:43:55,61.8,10582.88,519774.50,1280985.08,0.27,0.14
2024-07-06 13:43:56,91.6,10583.13,519774.76,1280985.23,0.27,0.15
2024-07-06 13:43:57,74.4,10583.14,519775.03,1280985.37,0.27,0.15
2024-07-06 13:43:58,73.4,10583.14,519775.35,1280985.57,0.32,0.20
2024-07-06 13:43:59,89.4,10584.73,519775.62,1280985.71,0.27,0.15
2024-07-06 13:44:00,110.10000000000002,10584.73,519775.88,1280985.86,0.27,0.15
2024-07-06 13:44:01,63.0,10583.50,519776.15,1280986.00,0.27,0.14
2024-07-06 13:44:02,84.0,10583.53,519776.47,1280986.20,0.32,0.20
2024-07-06 13:44:03,84.30000000000001,10584.36,519776.73,1280986.35,0.27,0.15
2024-07-06 13:44:04,99.7,10584.39,519777.00,1280986.49,0.27,0.15
2024-07-06 13:44:05,67.5,10583.17,519777.27,1280986.64,0.27,0.15
2024-07-06 13:44:06,56.8,10583.41,519777.54,1280986.78,0.27,0.15
2024-07-06 13:44:07,93.10000000000001,10583.40,519777.80,1280986.93,0.27,0.15
2024-07-06 13:44:08,75.4,10583.64,519778.12,1280987.12,0.31,0.19
2024-07-06 13:44:09,94.5,10583.28,519778.38,1280987.27,0.27,0.15
2024-07-06 13:44:10,73.1,10583.30,519778.65,1280987.41,0.27,0.15
2024-07-06 13:44:11,92.3,10582.89,519778.92,1280987.56,0.27,0.15
2024-07-06 13:44:12,300.49999999999994,10582.88,519779.23,1280987.75,0.31,0.19
2024-07-06 13:44:13,76.5,10584.14,519779.50,1280987.90,0.27,0.15
2024-07-06 13:44:14,90.4,10583.91,519779.77,1280988.05,0.27,0.15
2024-07-06 13:44:15,103.0,10583.91,519780.04,1280988.19,0.27,0.15
2024-07-06 13:44:16,64.6,10583.92,519780.30,1280988.34,0.27,0.15
2024-07-06 13:44:17,66.5,10583.93,519780.57,1280988.49,0.27,0.15
2024-07-06 13:44:18,56.6,10583.99,519780.84,1280988.63,0.27,0.15
2024-07-06 13:44:19,95.3,10584.50,519781.11,1280988.78,0.27,0.15
2024-07-06 13:44:20,81.5,10584.50,519781.37,1280988.92,0.27,0.15
2024-07-06 13:44:21,103.60000000000001,10584.50,519781.64,1280989.07,0.27,0.15
2024-07-06 13:44:22,55.0,10584.76,519781.91,1280989.22,0.27,0.15
2024-07-06 13:44:23,91.2,10584.76,519782.23,1280989.41,0.32,0.20
2024-07-06 13:44:24,68.69999999999999,10584.14,519782.64,1280989.70,0.41,0.29
2024-07-06 13:44:25,66.5,10583.39,519782.90,1280989.85,0.27,0.15
2024-07-06 13:44:26,78.0,10583.42,519783.17,1280989.99,0.27,0.15
2024-07-06 13:44:27,100.5,10583.82,519783.44,1280990.14,0.27,0.15
2024-07-06 13:44:28,80.19999999999999,10583.82,519783.71,1280990.29,0.27,0.15
2024-07-06 13:44:29,52.0,10583.82,519783.97,1280990.43,0.27,0.15
2024-07-06 13:44:30,73.6,10583.79,519784.24,1280990.58,0.27,0.15
2024-07-06 13:44:31,108.90000000000002,10584.07,519784.51,1280990.73,0.27,0.15
2024-07-06 13:44:32,71.30000000000001,10584.07,519784.78,1280990.87,0.27,0.15
2024-07-06 13:44:33,49.6,10584.25,519785.09,1280991.06,0.31,0.19
2024-07-06 13:44:34,103.80000000000001,10584.27,519785.36,1280991.21,0.27,0.15
2024-07-06 13:44:35,65.69999999999999,10583.59,519785.63,1280991.36,0.27,0.15
2024-07-06 13:44:36,73.2,10583.59,519785.90,1280991.50,0.27,0.15
2024-07-06 13:44:37,81.79999999999998,10584.00,519786.17,1280991.65,0.27,0.15
2024-07-06 13:44:38,89.60000000000002,10584.02,519786.43,1280991.80,0.27,0.15
2024-07-06 13:44:39,81.10000000000001,10584.03,519786.75,1280991.99,0.32,0.20
2024-07-06 13:44:40,66.5,10585.46,519787.02,1280992.14,0.27,0.15
2024-07-06 13:44:41,90.4,10585.74,519787.29,1280992.29,0.27,0.15
2024-07-06 13:44:42,112.90000000000002,10584.03,519787.55,1280992.43,0.27,0.15
2024-07-06 13:44:43,73.9,10584.80,519787.82,1280992.58,0.27,0.15
2024-07-06 13:44:44,69.5,10585.07,519788.09,1280992.73,0.27,0.15
2024-07-06 13:44:45,66.5,10585.08,519788.36,1280992.87,0.27,0.15
2024-07-06 13:44:46,99.5,10585.09,519788.63,1280993.02,0.27,0.15
2024-07-06 13:44:47,60.599999999999994,10585.09,519788.90,1280993.17,0.27,0.15
2024-07-06 13:44:49,73.3,10585.54,519789.17,1280993.31,0.27,0.15
2024-07-06 13:44:50,83.20000000000002,10585.53,519789.48,1280993.51,0.32,0.19
2024-07-06 13:44:51,99.20000000000002,10586.02,519789.75,1280993.65,0.27,0.15
2024-07-06 13:44:52,81.5,10586.28,519790.02,1280993.81,0.27,0.15
2024-07-06 13:44:53,77.30000000000001,10585.04,519790.29,1280993.95,0.27,0.15
2024-07-06 13:44:54,83.10000000000001,10585.27,519790.56,1280994.10,0.27,0.15
2024-07-06 13:44:55,110.80000000000001,10584.84,519790.83,1280994.25,0.27,0.15
2024-07-06 13:44:56,74.7,10584.83,519791.10,1280994.40,0.27,0.15
2024-07-06 13:44:57,66.8,10584.84,519791.37,1280994.54,0.27,0.15
2024-07-06 13:44:58,82.6,10584.85,519791.63,1280994.69,0.27,0.15
2024-07-06 13:44:59,72.4,10585.14,519791.95,1280994.89,0.32,0.20
2024-07-06 13:45:00,71.5,10586.48,519792.22,1280995.03,0.27,0.15
2024-07-06 13:45:01,67.6,10586.48,519792.49,1280995.18,0.27,0.15
2024-07-06 13:45:02,124.80000000000004,10585.79,519792.76,1280995.33,0.27,0.15
2024-07-06 13:45:03,101.7,10585.03,519793.08,1280995.52,0.32,0.20
2024-07-06 13:45:04,88.39999999999999,10586.63,519793.35,1280995.67,0.27,0.15
2024-07-06 13:45:05,66.5,10586.68,519793.62,1280995.82,0.27,0.15
2024-07-06 13:45:06,106.90000000000002,10585.64,519793.88,1280995.96,0.27,0.15
2024-07-06 13:45:07,61.699999999999996,10585.89,519794.15,1280996.11,0.27,0.15
2024-07-06 13:45:08,72.7,10585.31,519794.47,1280996.30,0.32,0.19
2024-07-06 13:45:09,74.6,10585.57,519794.74,1280996.45,0.27,0.15
2024-07-06 13:45:10,93.3,10585.56,519795.01,1280996.60,0.27,0.15
2024-07-06 13:45:11,61.4,10585.73,519795.28,1280996.74,0.27,0.15
2024-07-06 13:45:12,82.60000000000001,10585.70,519795.59,1280996.94,0.32,0.19
2024-07-06 13:45:13,99.49999999999999,10585.09,519795.95,1280997.13,0.36,0.19
2024-07-06 13:45:14,97.5,10586.67,519796.22,1280997.28,0.27,0.15
2024-07-06 13:45:15,67.3,10585.31,519796.49,1280997.42,0.27,0.15
2024-07-06 13:45:16,73.8,10585.29,519796.76,1280997.57,0.27,0.15
2024-07-06 13:45:17,80.3,10585.29,519797.03,1280997.72,0.27,0.15
2024-07-06 13:45:18,71.5,10585.50,519797.30,1280997.87,0.27,0.15
2024-07-06 13:45:19,57.0,10585.51,519797.57,1280998.01,0.27,0.15
2024-07-06 13:45:20,71.69999999999999,10585.28,519797.84,1280998.16,0.27,0.15
2024-07-06 13:45:21,83.8,10585.28,519798.11,1280998.31,0.27,0.15
2024-07-06 13:45:22,68.5,10585.52,519798.38,1280998.45,0.27,0.15
2024-07-06 13:45:23,64.19999999999999,10585.54,519798.65,1280998.60,0.27,0.15
2024-07-06 13:45:24,215.10000000000005,10585.79,519799.01,1280998.85,0.37,0.25
2024-07-06 13:45:25,138.60000000000002,10586.36,519799.38,1280999.09,0.36,0.24
2024-07-06 13:45:26,71.9,10586.38,519799.65,1280999.24,0.27,0.15
2024-07-06 13:45:27,66.7,10586.41,519799.92,1280999.38,0.27,0.15
2024-07-06 13:45:28,59.8,10586.41,519800.19,1280999.53,0.27,0.15
2024-07-06 13:45:29,114.4,10586.67,519800.46,1280999.68,0.27,0.15
2024-07-06 13:45:30,68.3,10585.40,519800.73,1280999.83,0.27,0.15
2024-07-06 13:45:31,69.8,10585.41,519801.00,1280999.97,0.27,0.15
2024-07-06 13:45:32,134.10000000000002,10585.65,519801.27,1281000.12,0.27,0.15
2024-07-06 13:45:33,76.7,10585.70,519801.59,1281000.32,0.32,0.19
2024-07-06 13:45:34,71.0,10585.72,519801.86,1281000.46,0.27,0.15
2024-07-06 13:45:35,64.8,10585.73,519802.13,1281000.61,0.27,0.15
2024-07-06 13:45:36,93.30000000000001,10585.98,519802.40,1281000.76,0.27,0.15
2024-07-06 13:45:37,96.70000000000002,10585.73,519802.67,1281000.91,0.27,0.15
2024-07-06 13:45:38,66.3,10585.96,519802.94,1281001.05,0.27,0.15
2024-07-06 13:45:39,77.69999999999999,10585.97,519803.26,1281001.25,0.32,0.20
2024-07-06 13:45:40,67.6,10587.58,519803.53,1281001.40,0.27,0.15
2024-07-06 13:45:41,101.90000000000003,10586.27,519803.80,1281001.55,0.27,0.15
2024-07-06 13:45:42,78.2,10585.01,519804.07,1281001.69,0.27,0.15
2024-07-06 13:45:43,62.699999999999996,10585.30,519804.34,1281001.84,0.27,0.15
2024-07-06 13:45:44,71.60000000000001,10585.29,519804.61,1281001.99,0.27,0.15
2024-07-06 13:45:45,87.9,10585.30,519804.88,1281002.14,0.27,0.15
2024-07-06 13:45:46,74.4,10585.29,519805.15,1281002.28,0.27,0.15
2024-07-06 13:45:47,75.5,10585.54,519805.42,1281002.43,0.27,0.15
2024-07-06 13:45:48,67.5,10584.98,519805.69,1281002.58,0.27,0.15
2024-07-06 13:45:49,83.8,10584.99,519806.01,1281002.77,0.32,0.20
2024-07-06 13:45:50,72.5,10585.96,519806.28,1281002.92,0.27,0.15
2024-07-06 13:45:51,94.2,10585.96,519806.55,1281003.07,0.27,0.15
2024-07-06 13:45:52,81.6,10584.68,519806.82,1281003.23,0.27,0.16
2024-07-06 13:45:53,84.7,10585.03,519807.09,1281003.37,0.27,0.15
2024-07-06 13:45:54,78.6,10585.01,519807.36,1281003.52,0.27,0.15
2024-07-06 13:45:55,69.8,10585.03,519807.63,1281003.67,0.27,0.15
2024-07-06 13:45:56,72.5,10585.03,519807.90,1281003.82,0.27,0.15
2024-07-06 13:45:58,96.20000000000002,10585.29,519808.17,1281003.96,0.27,0.15
2024-07-06 13:45:59,86.5,10584.53,519808.50,1281004.16,0.32,0.20
2024-07-06 13:46:00,86.30000000000001,10586.79,519808.77,1281004.31,0.27,0.15
2024-07-06 13:46:01,105.50000000000003,10586.77,519809.04,1281004.46,0.27,0.15
2024-07-06 13:46:02,67.69999999999999,10585.84,519809.31,1281004.61,0.27,0.15
2024-07-06 13:46:03,94.2,10585.83,519809.63,1281004.81,0.32,0.20
2024-07-06 13:46:04,107.00000000000003,10583.42,519809.90,1281004.95,0.27,0.15
2024-07-06 13:46:05,90.8,10583.62,519810.18,1281005.10,0.27,0.15
2024-07-06 13:46:06,67.7,10582.36,519810.45,1281005.25,0.27,0.15
2024-07-06 13:46:07,78.5,10582.62,519810.72,1281005.40,0.27,0.15
2024-07-06 13:46:08,57.8,10581.86,519810.99,1281005.54,0.27,0.15
2024-07-06 13:46:09,117.60000000000001,10581.86,519811.30,1281005.74,0.32,0.19
2024-07-06 13:46:10,82.5,10582.38,519811.58,1281005.89,0.27,0.15
2024-07-06 13:46:11,65.6,10582.59,519811.85,1281006.04,0.27,0.15
2024-07-06 13:46:12,66.19999999999999,10582.15,519812.12,1281006.18,0.27,0.15
2024-07-06 13:46:13,104.8,10582.14,519812.44,1281006.38,0.32,0.20
2024-07-06 13:46:14,83.00000000000001,10579.79,519812.71,1281006.53,0.27,0.15
2024-07-06 13:46:15,66.6,10579.80,519812.98,1281006.67,0.27,0.15
2024-07-06 13:46:16,78.7,10579.59,519813.25,1281006.82,0.27,0.15
2024-07-06 13:46:17,91.6,10579.59,519813.52,1281006.97,0.27,0.15
2024-07-06 13:46:18,90.20000000000002,10579.07,519813.80,1281007.12,0.27,0.15
2024-07-06 13:46:19,65.6,10579.08,519814.07,1281007.27,0.27,0.15
2024-07-06 13:46:20,66.9,10579.33,519814.34,1281007.42,0.27,0.15
2024-07-06 13:46:21,91.4,10579.33,519814.61,1281007.56,0.27,0.15
2024-07-06 13:46:22,63.8,10579.29,519814.88,1281007.71,0.27,0.15
2024-07-06 13:46:23,62.8,10579.57,519815.15,1281007.86,0.27,0.15
2024-07-06 13:46:24,114.30000000000001,10579.85,519815.52,1281008.11,0.37,0.25
2024-07-06 13:46:25,69.6,10579.57,519815.89,1281008.35,0.37,0.24
2024-07-06 13:46:26,71.9,10579.58,519816.16,1281008.50,0.27,0.15
2024-07-06 13:46:27,65.8,10579.24,519816.43,1281008.65,0.27,0.15
2024-07-06 13:46:28,101.5,10578.42,519816.71,1281008.80,0.27,0.15
2024-07-06 13:46:29,69.69999999999999,10578.40,519816.98,1281008.94,0.27,0.15
2024-07-06 13:46:30,63.699999999999996,10578.66,519817.25,1281009.09,0.27,0.15
2024-07-06 13:46:31,61.4,10578.66,519817.52,1281009.24,0.27,0.15
2024-07-06 13:46:32,91.7,10578.66,519817.79,1281009.39,0.27,0.15
2024-07-06 13:46:33,66.29999999999998,10578.66,519818.06,1281009.54,0.27,0.15
2024-07-06 13:46:34,80.4,10578.91,519818.38,1281009.73,0.32,0.20
2024-07-06 13:46:35,66.6,10577.74,519818.66,1281009.88,0.27,0.15
2024-07-06 13:46:36,101.90000000000002,10577.74,519818.93,1281010.03,0.27,0.15
2024-07-06 13:46:37,98.0,10577.98,519819.20,1281010.18,0.27,0.15
2024-07-06 13:46:38,79.6,10577.98,519819.47,1281010.33,0.27,0.15
2024-07-06 13:46:39,74.10000000000001,10578.00,519819.79,1281010.53,0.32,0.20
2024-07-06 13:46:40,94.4,10578.95,519820.07,1281010.67,0.27,0.15
2024-07-06 13:46:41,77.1,10578.74,519820.34,1281010.82,0.27,0.15
2024-07-06 13:46:42,76.0,10577.49,519820.61,1281010.97,0.27,0.15
2024-07-06 13:46:43,57.8,10577.73,519820.88,1281011.12,0.27,0.15
2024-07-06 13:46:44,96.3,10578.13,519821.16,1281011.27,0.27,0.15
2024-07-06 13:46:45,86.7,10578.13,519821.43,1281011.42,0.27,0.15
2024-07-06 13:46:46,67.6,10578.13,519821.70,1281011.57,0.27,0.15
2024-07-06 13:46:47,81.7,10578.39,519821.97,1281011.71,0.27,0.15
2024-07-06 13:46:48,68.39999999999999,10578.39,519822.25,1281011.86,0.27,0.15
2024-07-06 13:46:49,78.30000000000001,10578.62,519822.57,1281012.06,0.32,0.20
2024-07-06 13:46:50,71.69999999999999,10576.10,519822.84,1281012.21,0.27,0.15
2024-07-06 13:46:51,97.69999999999999,10576.32,519823.11,1281012.36,0.27,0.15
2024-07-06 13:46:52,76.6,10575.10,519823.39,1281012.51,0.27,0.15
2024-07-06 13:46:53,71.80000000000001,10575.11,519823.66,1281012.66,0.27,0.16
2024-07-06 13:46:54,72.4,10575.36,519823.93,1281012.81,0.27,0.15
2024-07-06 13:46:55,75.0,10575.32,519824.20,1281012.96,0.27,0.15
2024-07-06 13:46:56,59.8,10575.35,519824.48,1281013.11,0.27,0.15
2024-07-06 13:46:57,66.6,10575.37,519824.75,1281013.26,0.27,0.15
2024-07-06 13:46:58,76.4,10575.88,519825.08,1281013.46,0.32,0.20
2024-07-06 13:46:59,99.60000000000001,10577.23,519825.35,1281013.60,0.27,0.15
2024-07-06 13:47:00,65.8,10577.23,519825.62,1281013.75,0.27,0.15
2024-07-06 13:47:01,68.6,10576.05,519825.89,1281013.90,0.27,0.15
2024-07-06 13:47:02,92.6,10576.48,519826.22,1281014.10,0.32,0.20
2024-07-06 13:47:03,105.40000000000002,10577.74,519826.49,1281014.25,0.27,0.15
2024-07-06 13:47:04,84.1,10578.05,519826.76,1281014.40,0.28,0.15
2024-07-06 13:47:05,60.699999999999996,10576.79,519827.04,1281014.55,0.27,0.15
2024-07-06 13:47:07,77.0,10576.79,519827.31,1281014.70,0.27,0.15
2024-07-06 13:47:08,100.4,10576.80,519827.58,1281014.85,0.27,0.15
2024-07-06 13:47:09,73.9,10576.80,519827.90,1281015.04,0.32,0.20
2024-07-06 13:47:10,62.8,10577.06,519828.18,1281015.19,0.27,0.15
2024-07-06 13:47:11,123.3,10577.06,519828.45,1281015.34,0.27,0.15
2024-07-06 13:47:12,86.50000000000001,10576.88,519828.72,1281015.49,0.27,0.15
2024-07-06 13:47:13,87.2,10576.15,519829.05,1281015.69,0.33,0.20
2024-07-06 13:47:14,61.8,10575.76,519829.32,1281015.84,0.27,0.15
2024-07-06 13:47:15,99.9,10576.25,519829.59,1281015.99,0.27,0.15
2024-07-06 13:47:16,71.19999999999999,10575.79,519829.87,1281016.14,0.27,0.15
2024-07-06 13:47:17,65.6,10575.78,519830.14,1281016.29,0.27,0.15
2024-07-06 13:47:18,57.5,10575.78,519830.41,1281016.44,0.27,0.15
2024-07-06 13:47:19,110.40000000000003,10575.18,519830.69,1281016.59,0.27,0.15
2024-07-06 13:47:20,71.60000000000001,10574.68,519830.96,1281016.74,0.28,0.15
2024-07-06 13:47:21,66.8,10574.68,519831.24,1281016.88,0.27,0.15
2024-07-06 13:47:22,64.69999999999999,10575.29,519831.51,1281017.03,0.27,0.15
2024-07-06 13:47:23,99.10000000000001,10575.29,519831.78,1281017.18,0.27,0.15
2024-07-06 13:47:24,65.8,10575.29,519832.15,1281017.43,0.37,0.25
2024-07-06 13:47:25,67.5,10575.79,519832.52,1281017.67,0.37,0.24
2024-07-06 13:47:26,95.60000000000001,10575.80,519832.80,1281017.82,0.27,0.15
2024-07-06 13:47:27,85.5,10575.30,519833.07,1281017.97,0.27,0.15
2024-07-06 13:47:28,79.5,10576.02,519833.34,1281018.12,0.27,0.15
2024-07-06 13:47:29,68.5,10576.28,519833.62,1281018.27,0.27,0.15
2024-07-06 13:47:30,99.90000000000003,10576.28,519833.89,1281018.42,0.27,0.15
2024-07-06 13:47:31,72.4,10576.28,519834.16,1281018.57,0.27,0.15
2024-07-06 13:47:32,113.7,10576.28,519834.44,1281018.72,0.27,0.15
2024-07-06 13:47:33,66.0,10572.32,519834.71,1281018.87,0.27,0.15
2024-07-06 13:47:34,98.6,10572.32,519835.03,1281019.06,0.32,0.20
2024-07-06 13:47:35,71.5,10572.54,519835.31,1281019.21,0.28,0.15
2024-07-06 13:47:36,73.8,10572.82,519835.58,1281019.36,0.27,0.15
2024-07-06 13:47:37,84.4,10573.06,519835.85,1281019.51,0.27,0.15
2024-07-06 13:47:38,105.30000000000001,10573.25,519836.13,1281019.66,0.27,0.15
2024-07-06 13:47:39,72.69999999999999,10572.48,519836.40,1281019.81,0.28,0.15
2024-07-06 13:47:40,79.8,10572.72,519836.73,1281020.01,0.32,0.20
2024-07-06 13:47:41,78.39999999999999,10574.15,519837.00,1281020.16,0.27,0.15
2024-07-06 13:47:42,94.00000000000001,10573.71,519837.27,1281020.30,0.27,0.15
2024-07-06 13:47:43,66.19999999999999,10572.95,519837.55,1281020.45,0.28,0.15
2024-07-06 13:47:44,79.6,10572.95,519837.82,1281020.60,0.27,0.15
2024-07-06 13:47:45,119.2,10573.21,519838.10,1281020.75,0.27,0.15
2024-07-06 13:47:46,68.8,10573.21,519838.37,1281020.90,0.28,0.15
2024-07-06 13:47:47,70.5,10573.21,519838.65,1281021.05,0.27,0.15
2024-07-06 13:47:48,75.8,10572.95,519838.92,1281021.20,0.27,0.15
2024-07-06 13:47:49,95.10000000000001,10573.19,519839.24,1281021.40,0.32,0.20
2024-07-06 13:47:50,68.6,10574.13,519839.52,1281021.55,0.28,0.15
2024-07-06 13:47:51,75.30000000000001,10574.16,519839.79,1281021.70,0.27,0.15
2024-07-06 13:47:52,61.0,10573.72,519840.07,1281021.85,0.27,0.15
2024-07-06 13:47:53,94.60000000000001,10572.89,519840.34,1281022.00,0.28,0.15
2024-07-06 13:47:54,73.7,10573.15,519840.62,1281022.16,0.28,0.16
2024-07-06 13:47:55,64.9,10572.62,519840.89,1281022.31,0.27,0.15
2024-07-06 13:47:56,70.9,10572.64,519841.17,1281022.45,0.27,0.15
2024-07-06 13:47:57,78.80000000000001,10572.89,519841.44,1281022.60,0.27,0.15
2024-07-06 13:47:58,72.6,10572.89,519841.77,1281022.81,0.33,0.20
2024-07-06 13:47:59,66.5,10574.24,519842.04,1281022.96,0.28,0.15
2024-07-06 13:48:00,72.0,10574.22,519842.32,1281023.11,0.27,0.15
2024-07-06 13:48:01,93.50000000000001,10572.78,519842.59,1281023.26,0.28,0.15
2024-07-06 13:48:02,102.10000000000001,10572.23,519842.92,1281023.46,0.33,0.20
2024-07-06 13:48:03,84.4,10573.79,519843.19,1281023.61,0.27,0.15
2024-07-06 13:48:04,92.60000000000002,10572.90,519843.47,1281023.76,0.28,0.15
2024-07-06 13:48:05,71.49999999999999,10571.64,519843.74,1281023.91,0.27,0.15
2024-07-06 13:48:06,273.6000000000001,10571.63,519844.02,1281024.06,0.27,0.15
2024-07-06 13:48:07,60.9,10575.27,519844.29,1281024.21,0.28,0.15
2024-07-06 13:48:08,117.9,10575.27,519844.62,1281024.40,0.32,0.20
2024-07-06 13:48:09,61.8,10576.08,519844.89,1281024.55,0.28,0.15
2024-07-06 13:48:10,86.2,10576.31,519845.17,1281024.70,0.28,0.15
2024-07-06 13:48:11,74.60000000000001,10575.11,519845.44,1281024.85,0.27,0.15
2024-07-06 13:48:12,96.7,10575.12,519845.76,1281025.05,0.32,0.20
2024-07-06 13:48:13,60.8,10575.80,519846.04,1281025.20,0.28,0.15
2024-07-06 13:48:14,83.5,10575.80,519846.32,1281025.35,0.28,0.15
2024-07-06 13:48:15,70.19999999999999,10575.33,519846.59,1281025.50,0.28,0.15
2024-07-06 13:48:17,90.7,10575.32,519846.87,1281025.65,0.28,0.15
2024-07-06 13:48:18,69.7,10575.52,519847.14,1281025.80,0.28,0.15
2024-07-06 13:48:19,79.5,10575.56,519847.42,1281025.95,0.28,0.15
2024-07-06 13:48:20,127.5,10575.55,519847.70,1281026.11,0.28,0.15
2024-07-06 13:48:21,82.5,10575.81,519847.97,1281026.26,0.27,0.15
2024-07-06 13:48:22,73.5,10575.81,519848.25,1281026.41,0.28,0.15
2024-07-06 13:48:23,68.5,10576.05,519848.52,1281026.56,0.28,0.15
2024-07-06 13:48:24,99.70000000000002,10576.30,519848.90,1281026.81,0.37,0.25
2024-07-06 13:48:25,93.89999999999999,10575.53,519849.27,1281027.05,0.37,0.24
2024-07-06 13:48:26,64.6,10576.07,519849.54,1281027.20,0.28,0.15
2024-07-06 13:48:27,64.5,10576.07,519849.82,1281027.35,0.28,0.15
2024-07-06 13:48:28,90.4,10576.07,519850.10,1281027.50,0.28,0.15
2024-07-06 13:48:29,47.0,10576.07,519850.37,1281027.65,0.28,0.15
2024-07-06 13:48:30,73.8,10576.33,519850.65,1281027.80,0.28,0.15
2024-07-06 13:48:31,80.5,10576.33,519850.93,1281027.95,0.28,0.15
2024-07-06 13:48:32,92.1,10576.29,519851.20,1281028.10,0.28,0.15
2024-07-06 13:48:33,67.9,10576.34,519851.48,1281028.26,0.28,0.15
2024-07-06 13:48:34,87.5,10575.77,519851.80,1281028.45,0.32,0.20
2024-07-06 13:48:35,58.9,10575.01,519852.08,1281028.61,0.28,0.15
2024-07-06 13:48:36,99.10000000000001,10575.03,519852.35,1281028.76,0.28,0.15
2024-07-06 13:48:37,90.5,10575.24,519852.63,1281028.91,0.28,0.15
2024-07-06 13:48:38,69.7,10575.75,519852.91,1281029.06,0.28,0.15
2024-07-06 13:48:39,62.6,10575.75,519853.18,1281029.21,0.28,0.15
2024-07-06 13:48:40,107.0,10576.01,519853.51,1281029.41,0.33,0.20
2024-07-06 13:48:41,97.60000000000001,10577.41,519853.78,1281029.56,0.28,0.15
2024-07-06 13:48:42,68.8,10577.48,519854.06,1281029.71,0.28,0.15
